Age,RoomService,FoodCourt,ShoppingMall,VRDeck,Num,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,VIP_True,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_S
0.782,1.104,-0.287,0.305,-0.269,2.151,False,True,False,False,False,False,False,False,True,False,False,False
-0.195,-0.341,-0.287,-0.291,-0.262,2.153,False,False,False,False,False,False,False,False,True,False,False,False
-0.752,1.413,-0.270,-0.207,-0.269,2.155,False,False,False,False,False,False,False,False,True,False,False,False
1.270,-0.341,-0.090,-0.291,0.693,-0.143,True,False,False,False,False,False,False,True,False,False,False,False
0.154,-0.341,0.288,-0.291,0.525,1.416,False,False,False,False,False,False,False,False,False,True,False,True
-0.125,0.082,-0.280,-0.224,-0.269,-0.141,False,True,False,False,False,False,False,True,False,False,False,False
-0.404,-0.341,-0.287,-0.291,-0.269,1.418,False,False,True,False,False,False,False,False,False,True,False,True
0.224,-0.330,0.166,0.000,-0.258,1.904,False,False,False,False,False,False,False,False,True,False,False,True
0.224,0.104,0.270,-0.289,-0.093,1.904,False,False,False,False,False,False,False,False,True,False,False,True
-0.543,0.636,-0.287,-0.291,-0.267,1.904,False,False,False,False,False,False,False,False,True,False,False,True
-0.125,-0.335,-0.287,-0.276,0.464,1.904,False,False,False,False,False,False,False,False,True,False,False,True
-0.474,0.801,-0.287,-0.291,-0.269,1.420,False,False,False,False,False,False,False,False,False,True,False,True
-0.752,-0.341,0.251,-0.287,-0.269,1.420,False,False,False,False,False,False,False,False,False,True,False,True
-0.055,-0.341,-0.287,-0.291,-0.269,1.420,False,False,True,False,False,False,False,False,False,True,False,True
0.642,-0.341,-0.287,-0.291,-0.269,1.420,False,False,True,False,False,False,False,False,False,True,False,True
1.200,-0.341,-0.287,0.704,-0.269,2.159,False,False,False,False,False,False,False,False,True,False,False,False
1.061,-0.341,2.078,-0.291,-0.265,-0.577,True,False,False,False,False,True,False,False,False,False,False,True
0.642,-0.341,-0.287,-0.291,-0.269,-0.575,True,False,True,False,False,True,False,False,False,False,False,True
-0.055,-0.333,4.888,-0.291,2.402,-0.984,True,False,False,False,False,False,False,False,False,False,False,True
0.154,-0.165,0.000,0.208,-0.069,1.422,False,False,False,False,False,False,False,False,False,True,False,True
-0.752,-0.341,-0.287,-0.291,-0.269,1.424,False,False,True,False,False,False,False,False,False,True,False,True
-0.752,-0.341,-0.149,-0.284,0.200,1.910,False,False,False,False,False,False,False,False,True,False,False,True
-1.729,-0.341,-0.287,-0.291,-0.269,1.426,False,False,False,False,False,False,False,False,False,True,False,True
-2.008,-0.341,-0.287,-0.291,-0.269,1.426,False,False,True,False,False,False,False,False,False,True,False,True
-2.008,-0.341,-0.287,-0.291,-0.000,1.426,False,False,False,False,False,False,False,False,False,True,False,True
-0.404,-0.341,-0.287,-0.291,-0.269,1.426,False,False,True,False,False,False,False,False,False,True,False,True
0.433,-0.341,0.181,-0.291,1.918,-0.642,True,False,False,False,False,True,False,False,False,False,False,False
0.991,-0.341,-0.287,-0.291,-0.269,-0.546,True,False,True,False,True,False,False,False,False,False,False,True
-0.752,-0.341,-0.287,-0.259,-0.265,1.428,False,False,False,False,False,False,False,False,False,True,False,True
-0.752,0.476,-0.286,-0.286,-0.269,1.914,False,False,False,False,False,False,False,False,True,False,False,True
-0.752,-0.341,-0.287,0.817,-0.269,1.916,False,False,False,False,False,False,False,False,True,False,False,True
1.409,0.566,-0.287,-0.291,-0.269,2.165,False,False,False,False,False,False,False,False,True,False,False,False
-0.683,-0.341,-0.287,-0.291,-0.269,1.446,False,False,False,False,False,False,False,False,False,True,False,False
-0.474,-0.341,-0.287,-0.291,-0.269,1.448,False,False,True,False,False,False,False,False,False,True,False,False
-1.729,-0.341,0.000,-0.291,-0.269,-0.573,True,False,False,False,False,True,False,False,False,False,False,True
-2.008,-0.341,-0.287,-0.291,-0.269,-0.573,True,False,False,False,False,True,False,False,False,False,False,True
-0.125,-0.341,-0.287,-0.291,-0.000,-0.573,False,False,True,False,False,True,False,False,False,False,False,True
0.712,-0.312,1.973,-0.291,0.187,-0.573,True,False,False,False,False,True,False,False,False,False,False,True
0.503,-0.341,4.825,-0.282,6.951,-0.573,True,False,False,False,False,True,False,False,False,False,False,True
1.688,-0.341,-0.287,-0.291,-0.269,-0.573,True,False,True,False,False,True,False,False,False,False,False,True
-0.404,-0.341,-0.040,-0.291,-0.000,-0.571,True,False,False,False,False,True,False,False,False,False,False,True
-0.334,-0.341,-0.287,-0.291,-0.269,-0.571,True,False,True,False,False,True,False,False,False,False,False,True
-0.264,-0.341,0.342,2.436,0.391,-0.109,True,False,False,False,False,False,False,True,False,False,False,True
0.084,-0.024,-0.189,4.005,0.147,-0.109,True,False,False,False,False,False,False,True,False,False,False,True
-0.613,0.607,-0.287,-0.287,-0.269,1.450,False,False,False,False,False,False,False,False,False,True,False,False
0.782,-0.341,-0.287,-0.291,-0.269,2.169,False,True,True,False,False,False,False,False,True,False,False,False
-0.752,-0.341,-0.287,-0.291,-0.269,1.432,False,False,True,False,False,False,False,False,False,True,False,True
1.967,-0.331,0.033,0.332,-0.269,1.452,False,False,False,False,False,False,False,False,False,True,False,False
1.270,1.603,-0.287,-0.282,-0.269,-0.702,False,True,False,False,False,False,True,False,False,False,False,True
-0.195,0.000,-0.287,-0.291,-0.269,1.434,False,False,True,False,False,False,False,False,False,True,False,True
0.015,0.398,-0.287,-0.190,-0.269,1.920,False,False,False,False,False,False,False,False,True,False,False,True
0.224,-0.341,-0.286,-0.289,0.508,1.454,False,False,False,False,False,False,False,False,False,True,False,False
0.084,-0.341,-0.287,-0.291,-0.269,-0.700,True,False,True,False,False,False,True,False,False,False,False,True
-0.752,-0.307,-0.287,0.849,-0.268,1.456,False,False,False,False,False,False,False,False,False,True,False,False
1.409,-0.341,-0.285,-0.207,0.389,1.922,False,False,False,False,False,False,False,False,True,False,False,True
0.294,-0.341,-0.287,-0.291,-0.269,-0.640,True,False,True,False,True,False,False,False,False,False,False,False
-0.752,-0.336,-0.287,-0.286,-0.269,1.458,False,False,False,False,False,False,False,False,False,True,False,False
0.015,-0.341,2.947,-0.289,-0.241,-0.982,True,False,False,False,False,False,False,False,False,False,False,True
0.363,-0.341,-0.287,-0.291,-0.269,2.171,False,True,True,False,False,False,False,False,True,False,False,False
0.991,1.257,-0.219,0.673,-0.269,-0.670,False,True,False,False,False,False,True,False,False,False,False,False
-0.752,-0.292,0.500,-0.289,-0.269,2.172,False,True,False,False,False,False,False,False,True,False,False,False
0.154,-0.341,-0.287,-0.291,-0.269,1.438,False,False,True,False,False,False,False,False,False,True,False,True
-0.962,-0.212,-0.287,1.601,-0.050,-0.334,False,True,False,False,False,False,False,False,True,False,False,True
-1.798,-0.341,-0.287,-0.291,-0.269,1.926,False,True,True,False,False,False,False,False,True,False,False,True
0.572,-0.341,-0.287,-0.291,-0.269,1.926,False,True,True,False,False,False,False,False,True,False,False,True
-1.938,-0.341,-0.287,-0.291,-0.269,1.926,False,True,True,False,False,False,False,False,True,False,False,True
-0.125,-0.319,0.457,0.479,-0.261,-0.137,False,False,False,False,False,False,False,True,False,False,False,False
-0.962,-0.341,-0.287,-0.291,-0.269,1.460,False,False,True,False,False,False,False,False,False,True,False,False
0.294,-0.036,0.226,-0.291,-0.269,1.442,False,False,False,False,False,False,False,False,False,True,False,True
2.525,-0.341,-0.287,-0.102,0.249,1.442,False,False,False,False,False,False,False,False,False,True,False,True
-0.683,-0.333,0.130,-0.291,0.119,1.930,False,False,False,False,False,False,False,False,True,False,False,True
0.084,-0.341,-0.287,1.013,-0.253,1.932,False,False,False,False,False,False,False,False,True,False,False,True
0.572,-0.231,-0.287,-0.261,0.445,1.932,False,False,False,False,False,False,False,False,True,False,False,True
-0.962,-0.341,-0.274,-0.254,-0.049,1.934,False,False,False,False,False,False,False,False,True,False,False,True
-0.683,0.434,-0.287,-0.291,-0.269,1.936,False,False,False,False,False,False,False,False,True,False,False,True
-0.613,0.795,-0.277,-0.291,-0.243,1.938,False,False,False,False,False,False,False,False,True,False,False,True
-0.683,-0.341,-0.287,-0.291,-0.269,1.444,False,False,True,False,False,False,False,False,False,True,False,True
-0.543,0.416,-0.287,0.032,-0.268,1.940,False,False,False,False,False,False,False,False,True,False,False,True
-0.613,-0.338,-0.286,1.176,-0.269,1.448,False,False,False,False,False,False,False,False,False,True,False,True
-0.752,-0.341,-0.260,-0.291,-0.208,1.450,False,False,False,False,False,False,False,False,False,True,False,True
-0.125,1.186,-0.287,-0.291,-0.269,1.462,False,False,False,False,False,False,False,False,False,True,False,False
-0.404,-0.341,1.584,-0.252,-0.116,-0.668,True,False,False,False,False,False,True,False,False,False,False,False
-0.264,-0.341,-0.287,-0.291,-0.269,1.466,False,False,True,False,False,False,False,False,False,True,False,False
3.013,0.128,-0.287,-0.291,0.140,1.466,False,False,False,False,False,False,False,False,False,True,False,False
0.433,-0.341,-0.287,-0.291,-0.269,1.452,False,False,True,False,False,False,False,False,False,True,False,True
0.015,-0.262,0.000,0.734,-0.199,2.176,False,False,False,False,False,False,False,False,True,False,False,False
-1.241,-0.341,-0.287,-0.291,-0.269,1.470,False,False,False,False,False,False,False,False,False,True,False,False
-1.519,-0.341,-0.287,-0.291,-0.269,1.470,False,False,True,False,False,False,False,False,False,True,False,False
-0.125,-0.341,-0.287,-0.291,-0.269,2.178,False,True,True,False,False,False,False,False,True,False,False,False
-0.055,-0.341,-0.287,-0.271,-0.269,1.454,False,False,False,False,False,False,False,False,False,True,False,True
0.851,0.260,-0.287,0.802,-0.269,-0.133,False,True,False,False,False,False,False,True,False,False,False,False
-0.125,-0.341,-0.287,0.523,-0.269,1.472,False,False,False,False,False,False,False,False,False,True,False,False
-0.683,-0.213,-0.285,-0.284,-0.269,1.945,False,False,False,False,False,False,False,False,True,False,False,True
-1.450,-0.341,-0.287,-0.291,-0.269,1.456,False,False,False,False,False,False,False,False,False,True,False,True
-1.729,-0.341,-0.287,-0.291,-0.269,1.456,False,False,True,False,False,False,False,False,False,True,False,True
0.642,-0.341,-0.287,-0.291,-0.269,1.474,False,False,True,False,False,False,False,False,False,True,False,False
-0.543,-0.292,-0.287,1.397,-0.269,1.949,False,True,False,False,False,False,False,False,True,False,False,True
-0.752,-0.341,-0.287,-0.291,-0.269,1.476,False,False,True,False,False,False,False,False,False,True,False,False
-1.310,-0.341,-0.287,-0.291,-0.269,1.478,False,False,True,False,False,False,False,False,False,True,False,False
0.015,0.120,-0.287,-0.210,-0.269,-0.131,False,True,False,False,False,False,False,True,False,False,False,False
-0.264,-0.341,-0.287,-0.291,-0.269,2.180,False,True,True,False,False,False,False,False,True,False,False,False
0.782,-0.341,-0.287,-0.291,-0.269,-0.544,True,False,True,False,True,False,False,False,False,False,False,True
-0.683,-0.341,-0.285,-0.291,1.801,-0.544,True,False,False,False,True,False,False,False,False,False,False,True
0.642,-0.210,0.430,1.020,-0.269,2.182,False,True,False,False,False,False,False,False,True,False,False,False
-0.683,-0.297,1.364,-0.291,-0.160,1.953,False,False,False,False,False,False,False,False,True,False,False,True
-2.008,-0.341,-0.287,-0.291,-0.269,1.955,False,True,False,False,False,False,False,False,True,False,False,True
-1.729,-0.341,-0.287,-0.291,-0.269,1.955,False,True,True,False,False,False,False,False,True,False,False,True
0.015,-0.341,0.000,-0.291,-0.269,1.955,False,True,True,False,False,False,False,False,True,False,False,True
1.200,-0.341,-0.287,-0.291,0.185,1.480,False,False,False,False,False,False,False,False,False,True,False,False
0.224,-0.341,-0.287,-0.291,-0.269,1.957,False,True,True,False,False,False,False,False,True,False,False,True
-0.195,-0.341,-0.287,-0.291,-0.269,-0.638,True,False,False,False,False,True,False,False,False,False,False,False
-0.404,-0.341,-0.287,-0.291,-0.269,-0.638,True,False,True,False,False,True,False,False,False,False,False,False
0.224,-0.341,-0.287,-0.291,-0.269,1.484,False,False,True,False,False,False,False,False,False,True,False,False
0.154,-0.341,2.431,-0.199,-0.000,1.486,False,False,False,False,False,False,False,False,False,True,False,False
0.363,-0.341,-0.287,1.182,-0.269,2.184,False,False,False,False,False,False,False,False,True,False,False,False
1.130,-0.341,-0.287,0.099,-0.254,2.186,False,False,False,False,False,False,False,False,True,False,False,False
2.246,-0.239,-0.287,0.804,-0.193,1.460,False,False,False,False,False,False,False,False,False,True,False,True
-0.543,1.542,-0.287,0.804,-0.269,-0.107,False,True,False,False,False,False,False,True,False,False,False,True
-0.125,2.467,-0.287,1.166,-0.263,-0.666,False,True,False,False,False,False,True,False,False,False,False,False
-0.962,1.403,-0.287,0.002,-0.259,2.188,False,True,False,False,False,False,False,False,True,False,False,False
-1.031,-0.341,-0.287,-0.291,-0.269,1.488,False,False,True,False,False,False,False,False,False,True,False,False
-0.752,-0.341,-0.287,-0.291,-0.269,1.466,False,False,True,False,False,False,False,False,False,True,False,True
0.712,-0.341,-0.287,-0.291,-0.269,-0.565,True,False,True,False,False,True,False,False,False,False,False,True
2.316,-0.341,-0.287,-0.291,-0.269,-0.105,False,True,True,False,False,False,False,True,False,False,False,True
0.782,1.644,-0.287,-0.291,-0.269,1.963,False,True,False,False,False,False,False,False,True,False,False,True
-0.543,-0.333,-0.287,-0.291,0.295,1.965,False,False,False,False,False,False,False,False,True,False,False,True
-1.171,-0.341,-0.287,-0.291,-0.269,1.967,False,True,True,False,False,False,False,False,True,False,False,True
-0.125,-0.341,0.000,-0.291,0.328,-0.636,True,False,False,False,False,True,False,False,False,False,False,False
-0.055,2.270,2.888,-0.291,0.543,-0.634,True,False,False,False,False,True,False,False,False,False,False,False
-2.008,-0.341,-0.287,-0.291,-0.269,1.468,False,False,False,False,False,False,False,False,False,True,False,True
-0.822,-0.335,-0.287,1.161,-0.269,1.969,False,False,False,False,False,False,False,False,True,False,False,True
-0.404,-0.010,-0.287,3.504,-0.269,1.971,False,True,False,False,False,False,False,False,True,False,False,True
-1.589,-0.341,-0.287,-0.291,-0.269,1.490,False,False,False,False,False,False,False,False,False,True,False,False
0.015,-0.341,-0.287,-0.291,-0.269,1.490,False,False,True,False,False,False,False,False,False,True,False,False
0.851,0.927,-0.287,-0.291,-0.226,1.490,False,False,False,False,False,False,False,False,False,True,False,False
-0.125,-0.341,0.551,2.938,-0.269,-0.980,True,False,False,True,False,False,False,False,False,False,False,True
0.363,-0.341,-0.287,-0.291,-0.269,-0.980,True,False,True,False,False,False,False,False,False,False,False,True
0.503,-0.341,-0.287,-0.291,-0.269,-0.101,True,False,True,False,False,False,False,True,False,False,False,True
0.084,0.367,-0.287,-0.291,-0.016,1.470,False,False,False,False,False,False,False,False,False,True,False,True
0.084,-0.341,0.114,-0.291,5.203,-0.694,True,False,False,False,False,False,True,False,False,False,False,True
0.015,-0.341,1.562,-0.291,0.308,-0.694,False,False,False,True,False,False,True,False,False,False,False,True
-0.543,0.235,-0.176,-0.021,-0.194,1.977,False,False,False,False,False,False,False,False,True,False,False,True
-0.543,0.466,-0.285,-0.229,-0.269,2.196,False,False,False,False,False,False,False,False,True,False,False,False
-0.752,-0.338,-0.235,0.673,-0.269,2.198,False,False,False,False,False,False,False,False,True,False,False,False
-1.241,-0.341,-0.287,-0.291,-0.269,2.200,False,True,True,False,False,False,False,False,True,False,False,False
2.525,1.780,-0.287,-0.291,-0.269,2.200,False,True,False,False,False,False,False,False,True,False,False,False
-0.264,-0.115,-0.287,0.034,-0.269,2.200,False,True,False,False,False,False,False,False,True,False,False,False
-2.008,-0.341,-0.287,-0.291,-0.269,2.200,False,True,True,False,False,False,False,False,True,False,False,False
-0.334,-0.341,-0.287,0.930,-0.203,2.202,False,False,False,False,False,False,False,False,True,False,False,False
-0.683,-0.341,-0.287,-0.291,-0.269,1.491,False,False,True,False,False,False,False,False,False,True,False,False
-0.404,-0.341,-0.287,-0.291,0.343,2.204,False,False,False,False,False,False,False,False,True,False,False,False
1.130,0.000,-0.257,-0.291,3.174,-0.334,True,False,False,True,False,False,False,False,True,False,False,True
1.618,-0.341,-0.287,-0.291,-0.269,-0.561,False,False,True,False,False,True,False,False,False,False,False,True
1.828,-0.341,0.004,0.173,-0.269,-0.099,False,False,False,False,False,False,False,True,False,False,False,True
-0.334,-0.341,-0.287,-0.291,-0.269,1.493,False,False,True,False,False,False,False,False,False,True,False,False
0.154,0.831,-0.287,-0.291,-0.268,1.495,False,False,False,False,False,False,False,False,False,True,False,False
-0.752,-0.341,-0.287,-0.291,-0.269,1.499,False,False,True,False,False,False,False,False,False,True,False,False
-0.474,-0.341,-0.287,-0.291,-0.269,1.501,False,False,True,False,False,False,False,False,False,True,False,False
0.712,0.871,-0.287,-0.291,-0.269,1.981,False,False,False,False,False,False,False,False,True,False,False,True
-0.683,-0.341,-0.287,-0.291,-0.269,1.503,False,False,True,False,False,False,False,False,False,True,False,False
0.294,1.157,-0.287,-0.291,2.465,-0.559,True,False,False,False,False,True,False,False,False,False,False,True
-1.031,-0.341,-0.287,-0.291,-0.269,1.505,False,False,True,False,False,False,False,False,False,True,False,False
0.084,0.716,-0.287,0.717,-0.269,-0.129,False,True,False,False,False,False,False,True,False,False,False,False
0.084,-0.341,-0.287,-0.291,-0.269,-0.098,False,True,True,False,False,False,False,True,False,False,False,True
-0.543,-0.341,-0.287,-0.291,-0.269,2.210,False,True,True,False,False,False,False,False,True,False,False,False
1.130,0.426,-0.287,-0.287,-0.269,2.210,False,True,False,False,False,False,False,False,True,False,False,False
-0.822,-0.341,-0.287,-0.291,-0.269,2.210,False,True,True,False,False,False,False,False,True,False,False,False
0.712,-0.341,-0.124,0.000,1.317,-0.692,True,False,False,False,False,False,True,False,False,False,False,True
-0.474,-0.341,2.043,-0.291,1.553,-0.692,True,False,False,False,False,False,True,False,False,False,False,True
0.572,0.382,-0.287,-0.011,-0.228,1.983,False,False,False,False,False,False,False,False,True,False,False,True
1.340,-0.341,0.000,-0.291,-0.010,-0.096,True,False,False,False,False,False,False,True,False,False,False,True
0.294,-0.341,-0.287,-0.291,-0.269,-0.096,True,False,True,False,False,False,False,True,False,False,False,True
0.572,-0.341,1.102,-0.287,-0.027,-0.096,True,False,False,False,False,False,False,True,False,False,False,True
-0.125,1.786,-0.181,1.519,-0.269,2.212,False,False,False,False,False,False,False,False,True,False,False,False
0.015,-0.341,-0.287,0.000,-0.269,-0.690,False,True,True,False,False,False,True,False,False,False,False,True
0.642,-0.295,-0.015,-0.095,-0.269,-0.690,False,True,False,False,False,False,True,False,False,False,False,True
-0.892,-0.341,-0.287,-0.291,-0.269,-0.690,False,True,True,False,False,False,True,False,False,False,False,True
-0.752,-0.341,-0.287,2.709,-0.050,1.985,False,False,False,False,False,False,False,False,True,False,False,True
-0.125,-0.278,-0.273,-0.185,0.302,2.214,False,False,False,False,False,False,False,False,True,False,False,False
1.270,-0.341,0.000,-0.291,-0.269,-0.127,False,True,True,False,False,False,False,True,False,False,False,False
-0.962,-0.341,-0.287,-0.291,-0.269,-0.540,True,False,True,False,True,False,False,False,False,False,False,True
-1.101,-0.341,-0.287,-0.291,-0.269,-0.540,True,False,True,False,True,False,False,False,False,False,False,True
-0.683,-0.341,-0.287,-0.291,-0.269,1.509,False,False,True,False,False,False,False,False,False,True,False,False
-0.822,-0.341,-0.287,-0.291,-0.269,-0.534,True,False,True,False,True,False,False,False,False,False,False,True
0.154,-0.341,0.000,-0.291,-0.269,-0.534,True,False,True,False,True,False,False,False,False,False,False,True
-0.683,-0.266,0.139,-0.291,-0.228,2.218,False,False,False,False,False,False,False,False,True,False,False,False
-0.264,-0.341,0.762,-0.291,0.271,-0.978,True,False,False,False,False,False,False,False,False,False,False,True
-0.195,-0.341,0.145,-0.289,1.737,-0.978,True,False,False,False,False,False,False,False,False,False,False,True
-0.264,-0.341,-0.287,-0.291,-0.269,1.513,False,False,True,False,False,False,False,False,False,True,False,False
-1.868,-0.341,-0.287,-0.291,-0.269,1.515,False,False,False,False,False,False,False,False,False,True,False,False
-1.519,-0.341,-0.287,-0.291,-0.269,-0.334,False,False,False,False,False,False,False,False,True,False,False,True
-1.868,-0.341,-0.287,-0.291,-0.269,1.515,False,False,True,False,False,False,False,False,False,True,False,False
-0.683,-0.341,-0.287,-0.291,0.275,1.515,False,False,False,False,False,False,False,False,False,True,False,False
-1.938,-0.341,-0.287,-0.291,-0.269,1.515,False,False,False,False,False,False,False,False,False,True,False,False
-1.729,-0.341,-0.287,-0.291,-0.269,1.517,False,False,True,False,False,False,False,False,False,True,False,False
1.409,0.169,-0.247,0.340,-0.269,2.220,False,False,False,False,False,False,False,False,True,False,False,False
2.246,-0.341,-0.287,-0.291,-0.269,1.989,False,True,True,False,False,False,False,False,True,False,False,True
1.967,0.319,-0.274,2.111,-0.269,-0.094,False,True,False,True,False,False,False,True,False,False,False,True
1.618,-0.341,-0.287,0.777,-0.269,1.991,False,False,False,False,False,False,False,False,True,False,False,True
-0.474,-0.339,-0.286,0.116,0.158,1.993,False,False,False,False,False,False,False,False,True,False,False,True
0.572,-0.341,-0.287,-0.291,-0.269,-0.334,True,False,True,False,False,False,False,False,True,False,False,True
-0.962,-0.244,-0.287,-0.291,0.296,-0.334,False,False,False,False,False,False,False,False,True,False,False,True
-0.055,-0.341,-0.287,-0.291,-0.269,1.995,False,True,True,False,False,False,False,False,True,False,False,True
0.782,1.119,-0.279,0.245,-0.269,-0.117,False,True,False,False,False,False,False,True,False,False,False,False
-1.101,-0.341,-0.287,0.555,-0.261,1.997,False,False,False,False,False,False,False,False,True,False,False,True
-0.334,0.360,-0.287,-0.291,-0.057,1.999,False,False,False,False,False,False,False,False,True,False,False,True
-0.264,-0.341,-0.287,-0.291,-0.269,1.521,False,False,True,False,False,False,False,False,False,True,False,False
-0.264,-0.341,-0.287,-0.291,-0.266,-0.092,False,False,False,False,False,False,False,True,False,False,False,True
0.991,-0.341,4.272,-0.291,1.820,-0.630,True,False,False,False,False,True,False,False,False,False,False,False
1.200,-0.341,-0.287,-0.291,-0.269,1.523,False,False,True,False,False,False,False,False,False,True,False,False
-1.798,-0.341,-0.287,-0.291,-0.269,1.523,False,False,True,False,False,False,False,False,False,True,False,False
-1.798,-0.341,-0.287,-0.291,-0.269,1.523,False,False,False,False,False,False,False,False,False,True,False,False
-1.798,-0.341,-0.287,-0.291,-0.269,1.523,False,False,True,False,False,False,False,False,False,True,False,False
-1.450,-0.341,-0.287,-0.291,-0.269,1.523,False,False,False,False,False,False,False,False,False,True,False,False
1.967,-0.341,0.239,-0.289,-0.267,1.523,False,False,False,False,False,False,False,False,False,True,False,False
-1.241,-0.341,-0.287,-0.291,-0.269,1.523,False,False,False,False,False,False,False,False,False,True,False,False
-0.613,-0.341,-0.287,-0.291,-0.269,2.222,False,False,False,False,False,False,False,False,True,False,False,False
-0.125,-0.341,0.517,-0.291,-0.269,1.525,False,False,False,False,False,False,False,False,False,True,False,False
-0.613,0.843,-0.287,-0.236,-0.269,2.226,False,False,False,False,False,False,False,False,True,False,False,False
-1.031,-0.341,-0.287,-0.291,-0.269,1.527,False,False,True,False,False,False,False,False,False,True,False,False
-0.334,-0.210,0.132,-0.289,-0.269,2.001,False,False,False,False,False,False,False,False,True,False,False,True
-0.543,-0.094,-0.196,-0.200,-0.185,2.228,False,False,False,False,False,False,False,False,True,False,False,False
0.294,-0.327,0.569,-0.291,1.040,-0.632,True,False,False,True,True,False,False,False,False,False,False,False
0.224,-0.341,-0.279,-0.291,0.012,-0.664,True,False,False,False,False,False,True,False,False,False,False,False
-0.474,-0.338,-0.222,0.385,-0.269,1.529,False,False,False,False,False,False,False,False,False,True,False,False
-0.962,-0.341,-0.287,-0.291,-0.269,-0.528,True,False,True,False,True,False,False,False,False,False,False,True
0.851,-0.341,-0.287,-0.291,-0.269,-0.528,True,False,True,False,True,False,False,False,False,False,False,True
0.154,-0.341,-0.287,-0.291,-0.269,-0.555,True,False,True,False,False,True,False,False,False,False,False,True
0.433,-0.341,-0.287,-0.291,-0.269,-0.553,True,False,True,False,False,True,False,False,False,False,False,True
1.340,-0.341,-0.287,-0.291,-0.269,1.480,False,False,True,False,False,False,False,False,False,True,False,True
-0.962,-0.341,-0.287,-0.291,-0.269,1.480,False,False,True,False,False,False,False,False,False,True,False,True
0.572,-0.341,-0.287,1.425,-0.269,1.531,False,False,False,False,False,False,False,False,False,True,False,False
-0.543,1.500,-0.175,0.657,0.277,-0.684,False,True,False,False,False,False,True,False,False,False,False,True
0.363,-0.274,0.522,-0.205,-0.261,2.007,False,False,False,False,False,False,False,False,True,False,False,True
-0.683,-0.341,-0.287,-0.291,-0.269,1.533,False,False,True,False,False,False,False,False,False,True,False,False
1.618,0.097,-0.098,-0.291,-0.269,2.011,False,False,False,False,False,False,False,False,True,False,False,True
-0.962,-0.341,1.680,-0.291,-0.269,2.230,False,False,False,False,False,False,False,False,True,False,False,False
-0.334,-0.341,-0.180,0.698,-0.269,1.535,False,False,False,False,False,False,False,False,False,True,False,False
1.130,-0.341,-0.287,0.772,-0.269,-0.086,False,False,False,False,False,False,False,True,False,False,False,True
-1.101,-0.341,-0.287,-0.291,-0.269,-0.526,True,False,True,False,True,False,False,False,False,False,False,True
-0.752,-0.341,-0.287,-0.291,2.100,-0.526,True,False,False,False,True,False,False,False,False,False,False,True
-0.683,-0.341,-0.182,0.514,-0.269,2.017,False,False,False,False,False,False,False,False,True,False,False,True
-0.613,-0.341,-0.287,-0.291,-0.269,1.486,False,False,True,False,False,False,False,False,False,True,False,True
-0.613,6.041,-0.285,-0.291,-0.269,-0.084,False,False,False,False,False,False,False,True,False,False,False,True
-0.125,-0.339,-0.268,0.946,-0.240,2.019,False,False,False,False,False,False,False,False,True,False,False,True
-0.474,-0.341,-0.287,-0.281,0.378,2.020,False,False,False,False,False,False,False,False,True,False,False,True
-0.822,-0.341,-0.287,-0.291,-0.269,1.539,False,False,True,False,False,False,False,False,False,True,False,False
-0.404,-0.341,-0.287,-0.291,-0.269,1.490,False,False,True,False,False,False,False,False,False,True,False,True
0.015,0.151,-0.287,0.623,-0.269,2.022,False,False,False,False,False,False,False,False,True,False,False,True
-0.334,-0.341,-0.287,-0.291,-0.269,-0.630,True,False,True,False,True,False,False,False,False,False,False,False
-0.195,-0.339,2.648,-0.249,-0.258,-0.630,True,False,False,False,True,False,False,False,False,False,False,False
0.503,-0.341,-0.287,-0.291,-0.269,1.541,False,False,True,False,False,False,False,False,False,True,False,False
-0.264,0.176,0.094,-0.287,-0.255,2.236,False,False,False,False,False,False,False,False,True,False,False,False
0.503,-0.262,-0.287,-0.070,-0.114,-0.334,False,False,False,False,False,False,False,False,True,False,False,True
0.224,0.758,-0.287,2.456,-0.269,2.028,False,True,False,False,False,False,False,False,True,False,False,True
-0.892,-0.341,-0.287,-0.291,-0.269,1.491,False,False,True,False,False,False,False,False,False,True,False,True
0.224,0.958,-0.188,-0.291,-0.269,-0.111,False,True,False,False,False,False,False,True,False,False,False,False
1.340,-0.341,0.697,-0.289,-0.267,2.244,False,False,False,False,False,False,False,False,True,False,False,False
-0.264,-0.339,-0.287,-0.289,1.047,2.246,False,False,False,False,False,False,False,False,True,False,False,False
1.200,-0.341,-0.287,-0.291,-0.000,-0.628,True,False,True,False,True,False,False,False,False,False,False,False
0.224,-0.341,1.064,-0.291,0.489,-0.552,True,False,False,False,False,True,False,False,False,False,False,True
1.479,-0.341,1.638,-0.291,0.227,-0.552,True,False,False,False,False,True,False,False,False,False,False,True
0.154,2.687,-0.287,-0.291,-0.269,2.030,False,True,False,False,False,False,False,False,True,False,False,True
-0.125,-0.341,-0.287,-0.291,-0.269,2.030,False,True,True,False,False,False,False,False,True,False,False,True
1.618,-0.341,0.234,2.280,6.749,-0.627,True,False,False,True,False,True,False,False,False,False,False,False
0.363,-0.341,-0.287,-0.291,-0.269,-0.627,True,False,True,False,False,True,False,False,False,False,False,False
